wl	%T
510.00	0.031426798552275
511.00	0.034994099289179
512.00	0.041734199970961
513.00	0.051116198301315
514.00	0.061227601021528
515.00	0.072776302695274
516.00	0.087743200361729
517.00	0.10488799959421
518.00	0.12243700027466
519.00	0.14279200136662
520.00	0.16631500422955
521.00	0.19150400161743
522.00	0.22433100640774
523.00	0.2545599937439
524.00	0.28741899132729
525.00	0.32393500208855
526.00	0.36502900719643
527.00	0.40724900364876
528.00	0.45214799046516
529.00	0.498959004879
530.00	0.54682499170303
531.00	0.59350401163101
532.00	0.64037001132965
533.00	0.68534302711487
534.00	0.72848200798035
535.00	0.77062201499939
536.00	0.81200802326202
537.00	0.85186797380447
538.00	0.8787829875946
539.00	0.90918397903442
540.00	0.9327290058136
541.00	0.96080201864243
542.00	0.97837597131729
543.00	0.98810201883316
544.00	0.99607801437378
545.00	0.99794900417328
546.00	1
547.00	0.99051797389984
548.00	0.98606598377228
549.00	0.97663801908493
550.00	0.95680600404739
551.00	0.94137698411942
552.00	0.92259699106216
553.00	0.90111601352692
554.00	0.87610900402069
555.00	0.85389697551727
556.00	0.82996100187302
557.00	0.80642801523209
558.00	0.77950799465179
559.00	0.75471699237823
560.00	0.72485798597336
561.00	0.6998969912529
562.00	0.67360901832581
563.00	0.64969897270203
564.00	0.62435299158096
565.00	0.60365301370621
566.00	0.58354502916336
567.00	0.56200301647186
568.00	0.54207801818848
569.00	0.5239030122757
570.00	0.50530099868774
571.00	0.48816800117493
572.00	0.4750089943409
573.00	0.45764601230621
574.00	0.44115701317787
575.00	0.42962700128555
576.00	0.41679099202156
577.00	0.40439000725746
578.00	0.39330899715424
579.00	0.37992000579834
580.00	0.37086200714111
581.00	0.36122399568558
582.00	0.35455000400543
583.00	0.3481479883194
584.00	0.33816701173782
585.00	0.33174398541451
586.00	0.32347300648689
587.00	0.31472399830818
588.00	0.30649998784065
589.00	0.29942199587822
590.00	0.29059800505638
591.00	0.28404501080513
592.00	0.27763900160789
593.00	0.27049198746681
594.00	0.26267999410629
595.00	0.25470399856567
596.00	0.24843199551105
597.00	0.24165500700474
598.00	0.23242199420929
599.00	0.22627399861813
600.00	0.2213239967823
601.00	0.21486799418926
602.00	0.20615400373936
603.00	0.19953900575638
604.00	0.19403100013733
605.00	0.18603800237179
606.00	0.1792169958353
607.00	0.17377200722694
608.00	0.16672499477863
609.00	0.16086399555206
610.00	0.15412600338459
611.00	0.14797399938107
612.00	0.14269499480724
613.00	0.13672100007534
614.00	0.13199999928474
615.00	0.12855599820614
616.00	0.12326499819756
617.00	0.11834800243378
618.00	0.1143329963088
619.00	0.11084999889135
620.00	0.10509400069714
621.00	0.10071899741888
622.00	0.096379198133945
623.00	0.09157770127058
624.00	0.088628500699997
625.00	0.085052601993084
626.00	0.083754703402519
627.00	0.079709596931934
628.00	0.076500199735165
629.00	0.073313303291798
630.00	0.07039900124073
631.00	0.067820601165295
632.00	0.066489696502686
633.00	0.063450798392296
634.00	0.061370398849249
635.00	0.059386599808931
636.00	0.057992901653051
637.00	0.056953601539135
638.00	0.054474499076605
639.00	0.052282601594925
640.00	0.051555801182985
641.00	0.050161298364401
642.00	0.049419600516558
643.00	0.047784000635147
644.00	0.045830599963665
645.00	0.045380599796772
646.00	0.044016599655151
647.00	0.043433301150799
648.00	0.041937001049519
649.00	0.0405538007617
650.00	0.039627600461245
651.00	0.038851998746395
652.00	0.038259200751781
653.00	0.036774199455976
654.00	0.03514289855957
655.00	0.034488301724195
656.00	0.032782200723886
657.00	0.032010100781918
658.00	0.031416401267052
659.00	0.03096380084753
660.00	0.028921600431204
661.00	0.028096400201321
662.00	0.027703799307346
663.00	0.026662699878216
664.00	0.026439899578691
665.00	0.025058399885893
666.00	0.024656299501657
667.00	0.024247100576758
668.00	0.022785600274801
669.00	0.022161500528455
670.00	0.022462699562311
671.00	0.021095199510455
672.00	0.020935799926519
673.00	0.020654700696468
674.00	0.019433399662375
675.00	0.018495900556445
676.00	0.018016299232841
677.00	0.017411300912499
678.00	0.016892500221729
679.00	0.0162317994982
680.00	0.015672899782658
681.00	0.015497099608183
682.00	0.014901700429618
683.00	0.014243599958718
684.00	0.014248800463974
685.00	0.013092000037432
686.00	0.013201699592173
687.00	0.01367780007422
688.00	0.012722900137305
689.00	0.012762900441885
690.00	0.011948199942708
691.00	0.011919399723411
692.00	0.011294400319457
693.00	0.011215199716389
694.00	0.010928800329566
695.00	0.010960199870169
696.00	0.010328199714422
697.00	0.010218500159681
698.00	0.010625899769366
699.00	0.009698860347271
700.00	0.010176800191402
