wl	%T	
630	0.003426530398
629.5	0.002901813714
629	-0.006040345412
628.5	-0.001523782732
628	-0.0002701244375
627.5	0.0002832240716
627	0.003051219508
626.5	-0.00735428324
626	-0.0003830966307
625.5	0.003910676576
625	-0.01102276333
624.5	0.003076146357
624	-0.007426456548
623.5	0.003112158505
623	0.001998881344
622.5	-0.001460018451
622	0.000259132823
621.5	-0.005194650032
621	0.001464352012
620.5	0.003931848798
620	-0.003204218112
619.5	7.49e-05
619	-0.006024537608
618.5	0.001950815902
618	-0.00231926213
617.5	0.007520539686
617	0.002505252603
616.5	-0.008345197885999999
616	-0.003143521724
615.5	-0.00430204533
615	-0.002643691376
614.5	-0.004023966379
614	-1.9e-05
613.5	-0.001019145595
613	-0.003392502898
612.5	0.004024842288
612	0.0006288398871999999
611.5	-0.002675085561
611	-0.001763588283
610.5	0.004546693061
610	-0.003913511988
609.5	-0.0001480180799
609	-0.005457790568
608.5	0.003303978592
608	0.001275130548
607.5	0.0118870372
607	0.02014070563
606.5	0.05911547318
606	0.08899844438
605.5	0.2008397132
605	0.444908917
604.5	1.058851242
604	2.854559183
603.5	8.07475853
603	23.11361313
602.5	53.19625854
602	82.7881546
601.5	94.86256409000001
601	95.30448151
600.5	94.61094666
600	95.19418335
599.5	96.84081268
599	97.57965851
598.5	97.49187469
598	97.34915161000001
597.5	97.35138702
597	97.40608215
596.5	96.96247864
596	96.20776367000001
595.5	95.78765869
595	95.4120636
594.5	95.66159058
594	96.09858704
593.5	96.72608185
593	97.00430298000001
592.5	97.22879791
592	97.49930573
591.5	97.04917908
591	97.01607513
590.5	97.19506835999999
590	97.55293274
589.5	97.37692260999999
589	97.46016693
588.5	97.76973724
588	97.72201538
587.5	97.35723877
587	97.40484619
586.5	97.68247223
586	97.19986725
585.5	97.09236145
585	97.1390686
584.5	97.48429108000001
584	97.13538361000001
583.5	97.36509705
583	97.41433716
582.5	97.50089264
582	97.56834412000001
581.5	97.17707824999999
581	97.39633942
580.5	96.99455261
580	96.76832580999999
579.5	96.60739135999999
579	96.37372589
578.5	96.48884583
578	96.6013031
577.5	97.01374054
577	97.6439209
576.5	98.0592041
576	97.99737549
575.5	97.66041565
575	97.76576996
574.5	97.6079483
574	97.04071045000001
573.5	96.78005981
573	96.94668579
572.5	97.41972351
572	97.57384491000001
571.5	97.65663146999999
571	98.0154953
570.5	98.10959625
570	97.44779968
569.5	96.52708435
569	95.98079681
568.5	96.47573853
568	96.28366852000001
567.5	86.63141632
567	51.84166336
566.5	16.78629303
566	4.464327335
565.5	1.300179362
565	0.4452606738
564.5	0.1866104305
564	0.08361770213
563.5	0.03128333017
563	0.01609758846
562.5	-0.0009784265421
562	-0.004600069951
561.5	-0.002722804667
561	-0.00117011508
560.5	0.001219606958
560	0.004968134686
559.5	-0.009648347272999999
559	-0.007088690531
558.5	-0.006537754089
558	-0.003552740673
557.5	0.0005641927128
557	-0.007289793342
556.5	-0.0002154048998
556	-0.003901113756
555.5	-0.002089581452
555	-0.003973532934
554.5	-0.001204142696
554	-0.01014055684
553.5	-0.005388051271
553	-0.00693980325
552.5	-0.006706708577
552	-0.00280767167
551.5	-0.003139344044
551	-0.003284821752
550.5	-0.01218664926
550	-0.0002426695573
549.5	-0.0111959083
549	-0.002409513108
548.5	-0.002072805073
548	-0.007677175105
547.5	-0.002767586149
547	0.0008862324758
546.5	-0.0002288274554
546	0.002188794781
545.5	-0.006896984298
545	-0.001105089672
544.5	-0.001179402578
544	-0.004276139196
543.5	-0.007411602419
543	-0.006022580434
542.5	0.003100318601
542	0.003787246067
541.5	-0.009085524827000001
541	0.0001655938395
540.5	-0.01095790416
540	-0.008935448714
539.5	-0.01203870028
539	-0.004383119754
538.5	-0.004318129271
538	-0.004266920965
537.5	-0.001909604529
537	0.004030408338
536.5	-0.001362509094
536	-0.006961661857
535.5	0.00657908991
535	-0.006320570596
534.5	-0.005899870768
534	-0.01364285313
533.5	-0.004211668391
533	-0.009017033502
532.5	-0.00375268748
532	-0.005436405074
531.5	-0.007910728455
531	-0.001223117928
530.5	-0.002866787137
530	-0.008244780824
