wl	%T
300.0	4.0589e-07
300.2	3.7437e-07
300.4	3.4529e-07
300.6	3.1848e-07
300.8	2.9374e-07
301.0	2.7093e-07
301.2	2.4989e-07
301.4	2.3048e-07
301.6	2.1258e-07
301.8	1.9607e-07
302.0	1.931e-07
302.2	1.9024e-07
302.4	1.8742e-07
302.6	1.8465e-07
302.8	1.8191e-07
303.0	1.7921e-07
303.2	1.7656e-07
303.4	1.7394e-07
303.6	1.7136e-07
303.8	1.6883e-07
304.0	1.6685e-07
304.2	1.6505e-07
304.4	1.6326e-07
304.6	1.615e-07
304.8	1.5975e-07
305.0	1.5802e-07
305.2	1.5631e-07
305.4	1.5462e-07
305.6	1.5295e-07
305.8	1.5129e-07
306.0	1.5e-07
306.2	1.4898e-07
306.4	1.4797e-07
306.6	1.4696e-07
306.8	1.4596e-07
307.0	1.4497e-07
307.2	1.4398e-07
307.4	1.43e-07
307.6	1.4202e-07
307.8	1.4106e-07
308.0	1.4156e-07
308.2	1.4459e-07
308.4	1.477e-07
308.6	1.5086e-07
308.8	1.541e-07
309.0	1.574e-07
309.2	1.6078e-07
309.4	1.6423e-07
309.6	1.6775e-07
309.8	1.7135e-07
310.0	1.7659e-07
310.2	2.0164e-07
310.4	2.3025e-07
310.6	2.6292e-07
310.8	3.0023e-07
311.0	3.4283e-07
311.2	3.9147e-07
311.4	4.4701e-07
311.6	5.1044e-07
311.8	5.8286e-07
312.0	5.0666e-07
312.2	4.3735e-07
312.4	3.7753e-07
312.6	3.2588e-07
312.8	2.8131e-07
313.0	2.4282e-07
313.2	2.0961e-07
313.4	1.8093e-07
313.6	1.5618e-07
313.8	1.3482e-07
314.0	1.3699e-07
314.2	1.4634e-07
314.4	1.5633e-07
314.6	1.67e-07
314.8	1.784e-07
315.0	1.9058e-07
315.2	2.0358e-07
315.4	2.1748e-07
315.6	2.3233e-07
315.8	2.4819e-07
316.0	2.4518e-07
316.2	2.2805e-07
316.4	2.1212e-07
316.6	1.973e-07
316.8	1.8351e-07
317.0	1.7069e-07
317.2	1.5876e-07
317.4	1.4767e-07
317.6	1.3736e-07
317.8	1.2776e-07
318.0	1.2926e-07
318.2	1.5137e-07
318.4	1.7727e-07
318.6	2.0761e-07
318.8	2.4313e-07
319.0	2.8473e-07
319.2	3.3344e-07
319.4	3.905e-07
319.6	4.5731e-07
319.8	5.3556e-07
320.0	6.1037e-07
320.2	5.088e-07
320.4	4.2414e-07
320.6	3.5356e-07
320.8	2.9473e-07
321.0	2.4569e-07
321.2	2.0481e-07
321.4	1.7073e-07
321.6	1.4232e-07
321.8	1.1864e-07
322.0	1.1796e-07
322.2	1.1771e-07
322.4	1.1746e-07
322.6	1.172e-07
322.8	1.1695e-07
323.0	1.167e-07
323.2	1.1645e-07
