wl	%T
400.00	0.019648900255561
401.00	0.019427200779319
402.00	0.019617600366473
403.00	0.02018509991467
404.00	0.020455600693822
405.00	0.020214600488544
406.00	0.02086989954114
407.00	0.021122399717569
408.00	0.021074200049043
409.00	0.021508200094104
410.00	0.021892700344324
411.00	0.022264000028372
412.00	0.022560799494386
413.00	0.023114200681448
414.00	0.023423099890351
415.00	0.024023599922657
416.00	0.023795699700713
417.00	0.024461900815368
418.00	0.024728000164032
419.00	0.02521220035851
420.00	0.025914100930095
421.00	0.026278100907803
422.00	0.026236100122333
423.00	0.026910999789834
424.00	0.027155000716448
425.00	0.02752760052681
426.00	0.026974700391293
427.00	0.02752809971571
428.00	0.0278514996171
429.00	0.027616199105978
430.00	0.026601299643517
431.00	0.02658100053668
432.00	0.026054300367832
433.00	0.026181699708104
434.00	0.02579589933157
435.00	0.025510599836707
436.00	0.025208599865437
437.00	0.025500699877739
438.00	0.024592999368906
439.00	0.024637900292873
440.00	0.023845499381423
441.00	0.023893000558019
442.00	0.023525299504399
443.00	0.023357700556517
444.00	0.023211199790239
445.00	0.022690000012517
446.00	0.022547099739313
447.00	0.022034499794245
448.00	0.022594299167395
449.00	0.022505400702357
450.00	0.022523799911141
451.00	0.022538999095559
452.00	0.022228699177504
453.00	0.022342899814248
454.00	0.021919000893831
455.00	0.022412499412894
456.00	0.022197099402547
457.00	0.022007700055838
458.00	0.022412599995732
459.00	0.022228099405766
460.00	0.022027600556612
461.00	0.021821599453688
462.00	0.022144300863147
463.00	0.021879699081182
464.00	0.021341299638152
465.00	0.021274400874972
466.00	0.021903600543737
467.00	0.021983500570059
468.00	0.021382499486208
469.00	0.021797299385071
470.00	0.021780800074339
471.00	0.02161980047822
472.00	0.02155590057373
473.00	0.022352799773216
474.00	0.022563500329852
475.00	0.022845400497317
476.00	0.022982200607657
477.00	0.024179499596357
478.00	0.02402569912374
479.00	0.02467380091548
480.00	0.025401599705219
481.00	0.025988599285483
482.00	0.027473300695419
483.00	0.028409300372005
484.00	0.028947299346328
485.00	0.031030999496579
486.00	0.031776398420334
487.00	0.033130001276731
488.00	0.035366900265217
489.00	0.038046099245548
490.00	0.039487898349762
491.00	0.0418815985322
492.00	0.044234201312065
493.00	0.045795001089573
494.00	0.048308301717043
495.00	0.050578199326992
496.00	0.05331389978528
497.00	0.056601200252771
498.00	0.058895401656628
499.00	0.061452098190784
500.00	0.063827596604824
501.00	0.065311200916767
502.00	0.068267099559307
503.00	0.070581898093224
504.00	0.071661703288555
505.00	0.073560401797295
506.00	0.077191598713398
507.00	0.078599601984024
508.00	0.081998899579048
509.00	0.083474300801754
510.00	0.085010498762131
511.00	0.08794429898262
512.00	0.090399503707886
513.00	0.092165902256966
514.00	0.094055697321892
515.00	0.097315400838852
516.00	0.10029400140047
517.00	0.10367800295353
518.00	0.10670199990273
519.00	0.11081600189209
520.00	0.11526100337505
521.00	0.12029899656773
522.00	0.12503199279308
523.00	0.13104599714279
524.00	0.13679599761963
525.00	0.14334399998188
526.00	0.14940500259399
527.00	0.15733200311661
528.00	0.1651200056076
529.00	0.17354699969292
530.00	0.18132600188255
531.00	0.19009999930859
532.00	0.19927200675011
533.00	0.2090470045805
534.00	0.22040200233459
535.00	0.23075500130653
536.00	0.24139100313187
537.00	0.25313299894333
538.00	0.26353800296783
539.00	0.27181699872017
540.00	0.28238499164581
541.00	0.28998699784279
542.00	0.29740899801254
543.00	0.30319699645042
544.00	0.30898898839951
545.00	0.31536200642586
546.00	0.31844401359558
547.00	0.32080900669098
548.00	0.32278698682785
549.00	0.32095500826836
550.00	0.32490700483322
551.00	0.32411798834801
552.00	0.32392999529839
553.00	0.32471999526024
554.00	0.3236919939518
555.00	0.32484900951385
556.00	0.32335299253464
557.00	0.32474601268768
558.00	0.32548001408577
559.00	0.32833099365234
560.00	0.33266600966454
561.00	0.3374559879303
562.00	0.34361299872398
563.00	0.35124799609184
564.00	0.36072900891304
565.00	0.37147200107574
566.00	0.38238298892975
567.00	0.39823698997498
568.00	0.41416200995445
569.00	0.43137300014496
570.00	0.45098298788071
571.00	0.47263100743294
572.00	0.49646198749542
573.00	0.52201998233795
574.00	0.54793602228165
575.00	0.57874000072479
576.00	0.60699701309204
577.00	0.63559800386429
578.00	0.66708499193192
579.00	0.69978898763657
580.00	0.73236900568008
581.00	0.76555997133255
582.00	0.79940402507782
583.00	0.83043599128723
584.00	0.85939902067184
585.00	0.88773900270462
586.00	0.91833102703094
587.00	0.93857699632645
588.00	0.95898699760437
589.00	0.97975599765778
590.00	0.99338501691818
591.00	0.99626100063324
592.00	1
593.00	0.99909597635269
594.00	0.99085599184036
595.00	0.97667300701141
596.00	0.95824897289276
597.00	0.93121099472046
598.00	0.90653997659683
599.00	0.86963999271393
600.00	0.83641201257706
601.00	0.79557901620865
602.00	0.75869601964951
603.00	0.71648502349854
604.00	0.66916799545288
605.00	0.6218249797821
606.00	0.56744700670242
607.00	0.5236279964447
608.00	0.48169100284576
609.00	0.44181799888611
610.00	0.40097698569298
611.00	0.3614430129528
612.00	0.32569000124931
613.00	0.2875030040741
614.00	0.25429201126099
615.00	0.22656999528408
616.00	0.20220500230789
617.00	0.1785060018301
618.00	0.15687799453735
619.00	0.13845300674438
620.00	0.12233400344849
621.00	0.10582700371742
622.00	0.09281349927187
623.00	0.081273600459099
624.00	0.072022296488285
625.00	0.06210720166564
626.00	0.054181400686502
627.00	0.045769199728966
628.00	0.0391138009727
629.00	0.032584700733423
630.00	0.028693299740553
