wl	%T
250.00	0.17035199701786
251.00	0.16463199257851
252.00	0.15926299989223
253.00	0.15468700230122
254.00	0.15018799901009
255.00	0.14620600640774
256.00	0.1438080072403
257.00	0.14195999503136
258.00	0.14028799533844
259.00	0.13840700685978
260.00	0.13686700165272
261.00	0.13584400713444
262.00	0.1358550041914
263.00	0.13559100031853
264.00	0.13629500567913
265.00	0.13663600385189
266.00	0.13741700351238
267.00	0.13949599862099
268.00	0.14126700162888
269.00	0.14202600717545
270.00	0.14428099989891
271.00	0.14594200253487
272.00	0.14751499891281
273.00	0.14864799380302
274.00	0.15055100619793
275.00	0.15173900127411
276.00	0.153554007411
277.00	0.15540200471878
278.00	0.15672199428082
279.00	0.15725000202656
280.00	0.15664499998093
281.00	0.15446700155735
282.00	0.1507710069418
283.00	0.14782300591469
284.00	0.14524899423122
285.00	0.14400599896908
286.00	0.14047500491142
287.00	0.1358550041914
288.00	0.12682299315929
289.00	0.11804500222206
290.00	0.10806699842215
291.00	0.1003340035677
292.00	0.093250200152397
293.00	0.089367002248764
294.00	0.086231902241707
295.00	0.085856802761555
296.00	0.085571900010109
297.00	0.086363896727562
298.00	0.087320998311043
299.00	0.088927000761032
300.00	0.090247102081776
301.00	0.092227101325989
302.00	0.094339199364185
303.00	0.096154302358627
304.00	0.099377401173115
305.00	0.10212700068951
306.00	0.10542599856853
307.00	0.1071330010891
308.00	0.10755100101233
309.00	0.10705599933863
310.00	0.10294199734926
311.00	0.097396202385426
312.00	0.090214103460312
313.00	0.081358797848225
314.00	0.07234950363636
315.00	0.063692197203636
316.00	0.056277900934219
317.00	0.049897700548172
318.00	0.044397499412298
319.00	0.040580399334431
320.00	0.037742301821709
321.00	0.03493719920516
322.00	0.03330909833312
323.00	0.033155098557472
324.00	0.032418098300695
325.00	0.032132100313902
326.00	0.032660100609064
327.00	0.03347409889102
328.00	0.033793099224567
329.00	0.034321200102568
330.00	0.035652201622725
331.00	0.036862298846245
332.00	0.037885300815105
333.00	0.039348300546408
334.00	0.040591400116682
335.00	0.042406398802996
336.00	0.043671499937773
337.00	0.045651599764824
338.00	0.047301601618528
339.00	0.04886370152235
340.00	0.050722699612379
341.00	0.052614800632
342.00	0.054649900645018
343.00	0.056387901306152
344.00	0.058269001543522
345.00	0.059787001460791
346.00	0.062042098492384
347.00	0.063923202455044
348.00	0.06541919708252
349.00	0.067289300262928
350.00	0.069379396736622
351.00	0.071040399372578
352.00	0.072448499500751
353.00	0.074263498187065
354.00	0.075461499392986
355.00	0.077551499009132
356.00	0.078718699514866
357.00	0.080687701702118
358.00	0.081875801086426
359.00	0.083448797464371
360.00	0.084658898413181
