wl	%T
480.00	0.019826300442219
481.00	0.023584999144077
482.00	0.027312200516462
483.00	0.032808501273394
484.00	0.039726998656988
485.00	0.048684399574995
486.00	0.059106901288033
487.00	0.071867197751999
488.00	0.08690969645977
489.00	0.10544200241566
490.00	0.12678000330925
491.00	0.14966900646687
492.00	0.17657600343227
493.00	0.20721299946308
494.00	0.2423290014267
495.00	0.28212198615074
496.00	0.32424798607826
497.00	0.37647500634193
498.00	0.43405100703239
499.00	0.48960798978806
500.00	0.54776400327682
501.00	0.60818600654602
502.00	0.66835302114487
503.00	0.72420299053192
504.00	0.77690702676773
505.00	0.82925999164581
506.00	0.87718498706818
507.00	0.91026699542999
508.00	0.94155997037888
509.00	0.97022098302841
510.00	0.98465502262115
511.00	0.99552100896835
512.00	1
513.00	0.99391502141953
514.00	0.98526901006699
515.00	0.9665060043335
516.00	0.94721102714539
517.00	0.92044097185135
518.00	0.89925700426102
519.00	0.87124502658844
520.00	0.84041100740433
521.00	0.81108999252319
522.00	0.77976500988007
523.00	0.74720102548599
524.00	0.71814602613449
525.00	0.69273698329926
526.00	0.66597598791122
527.00	0.64279198646545
528.00	0.62157899141312
529.00	0.60011899471283
530.00	0.58233100175858
531.00	0.56177401542664
532.00	0.5477300286293
533.00	0.52959597110748
534.00	0.51822400093079
535.00	0.50635701417923
536.00	0.49370700120926
537.00	0.48282200098038
538.00	0.47295901179314
539.00	0.45863300561905
540.00	0.44861599802971
541.00	0.4439679980278
542.00	0.43196699023247
543.00	0.4215469956398
544.00	0.41484901309013
545.00	0.40039199590683
546.00	0.3928709924221
547.00	0.38322499394417
548.00	0.37217399477959
549.00	0.36070799827576
550.00	0.35058000683784
551.00	0.34165099263191
552.00	0.33066400885582
553.00	0.32144901156425
554.00	0.3092679977417
555.00	0.29930600523949
556.00	0.28740200400352
557.00	0.27536898851395
558.00	0.26702100038528
559.00	0.25677201151848
560.00	0.2468159943819
561.00	0.23750799894333
562.00	0.22802999615669
563.00	0.21815599501133
564.00	0.20799699425697
565.00	0.19992600381374
566.00	0.19171099364758
567.00	0.18434000015259
568.00	0.17620900273323
569.00	0.16987100243568
570.00	0.16213299334049
571.00	0.15630400180817
572.00	0.15007700026035
573.00	0.14414200186729
574.00	0.13942700624466
575.00	0.13363100588322
576.00	0.12830899655819
577.00	0.12389899790287
578.00	0.11979299783707
579.00	0.1149699985981
580.00	0.11151400208473
581.00	0.10770200192928
582.00	0.10407599806786
583.00	0.098444297909737
584.00	0.095699302852154
585.00	0.092611402273178
586.00	0.088518597185612
587.00	0.086813800036907
588.00	0.081346601247787
589.00	0.078259900212288
590.00	0.076503500342369
591.00	0.073643803596497
592.00	0.070284798741341
593.00	0.067759200930595
594.00	0.065966196358204
595.00	0.061988100409508
596.00	0.060723401606083
597.00	0.058332700282335
598.00	0.055571399629116
599.00	0.054252501577139
600.00	0.053147900849581
601.00	0.051160801202059
602.00	0.049746099859476
603.00	0.04753439873457
604.00	0.046524498611689
605.00	0.044902998954058
606.00	0.04288300126791
607.00	0.042185701429844
608.00	0.040454499423504
609.00	0.038443401455879
610.00	0.037181198596954
611.00	0.036109499633312
612.00	0.034930501133204
613.00	0.033938199281693
614.00	0.032647099345922
615.00	0.031232399865985
616.00	0.030304299667478
617.00	0.029198499396443
618.00	0.026797799393535
619.00	0.026466200128198
620.00	0.025383099913597
621.00	0.024224299937487
622.00	0.024134799838066
623.00	0.023210499435663
624.00	0.022736400365829
625.00	0.021529799327254
626.00	0.021030399948359
627.00	0.019540099427104
628.00	0.019366100430489
629.00	0.019218599423766
630.00	0.017496200278401
631.00	0.017353700473905
632.00	0.016711900010705
633.00	0.015860799700022
634.00	0.016210099682212
635.00	0.014975599944592
636.00	0.014560800045729
637.00	0.013917700387537
638.00	0.013815600425005
639.00	0.013243200257421
640.00	0.012775399722159
641.00	0.012005000375211
642.00	0.011658200062811
643.00	0.01183469966054
644.00	0.011223199777305
645.00	0.010882800444961
646.00	0.010918100364506
647.00	0.010186799801886
648.00	0.0098412800580263
649.00	0.009502099826932
650.00	0.0092310104519129
