wl	%T
302.00	0.06963799893856
303.00	0.070308797061443
304.00	0.070083297789097
305.00	0.069606296718121
306.00	0.069301500916481
307.00	0.069164901971817
308.00	0.068416103720665
309.00	0.068129703402519
310.00	0.067176103591919
311.00	0.066352896392345
312.00	0.06470800191164
313.00	0.063041098415852
314.00	0.062058098614216
315.00	0.061199601739645
316.00	0.059513300657272
317.00	0.058709498494864
318.00	0.056851100176573
319.00	0.056242700666189
320.00	0.055247701704502
321.00	0.05429270118475
322.00	0.055414598435163
323.00	0.05528549849987
324.00	0.054673299193382
325.00	0.054141599684954
326.00	0.054876800626516
327.00	0.054746400564909
328.00	0.054991401731968
329.00	0.054600100964308
330.00	0.053975600749254
331.00	0.055667098611593
332.00	0.055208500474691
333.00	0.055726900696754
334.00	0.056493800133467
335.00	0.05725109949708
336.00	0.057983998209238
337.00	0.057809598743916
338.00	0.059055801481009
339.00	0.060905799269676
340.00	0.061678800731897
341.00	0.061553299427032
342.00	0.063320100307465
343.00	0.065677501261234
344.00	0.066411398351192
345.00	0.066993199288845
346.00	0.068544298410416
347.00	0.069934397935867
348.00	0.071591600775719
349.00	0.071592897176743
350.00	0.074648901820183
351.00	0.076046198606491
352.00	0.076892398297787
353.00	0.078088700771332
354.00	0.080294698476791
355.00	0.080899499356747
356.00	0.079636201262474
357.00	0.080852001905441
358.00	0.081133797764778
359.00	0.080515399575233
360.00	0.077071696519852
361.00	0.07603520154953
362.00	0.073486596345901
363.00	0.072174698114395
364.00	0.066472597420216
365.00	0.065600499510765
366.00	0.062103398144245
367.00	0.059659600257874
368.00	0.055645100772381
369.00	0.052536901086569
370.00	0.049518700689077
371.00	0.04748459905386
372.00	0.047189500182867
373.00	0.045653000473976
374.00	0.043305698782206
375.00	0.040738899260759
376.00	0.039488799870014
377.00	0.039385300129652
378.00	0.038313198834658
379.00	0.038330398499966
380.00	0.037810999900103
381.00	0.037002298980951
382.00	0.037646301090717
383.00	0.038586601614952
384.00	0.037925500422716
385.00	0.036674499511719
386.00	0.038032900542021
387.00	0.036033101379871
388.00	0.036746401339769
389.00	0.036485500633717
390.00	0.035647701472044
391.00	0.034533198922873
392.00	0.033443000167608
393.00	0.034708701074123
394.00	0.034286700189114
395.00	0.033389300107956
396.00	0.032225999981165
397.00	0.032994199544191
398.00	0.031874600797892
399.00	0.03165290132165
400.00	0.031940601766109
401.00	0.031138099730015
402.00	0.030327200889587
403.00	0.030490599572659
404.00	0.029156699776649
405.00	0.029927199706435
406.00	0.028966400772333
407.00	0.029138300567865
408.00	0.027409300208092
409.00	0.027478599920869
410.00	0.026944600045681
411.00	0.027061700820923
412.00	0.025678699836135
413.00	0.025345899164677
414.00	0.024676399305463
415.00	0.024153299629688
416.00	0.022593600675464
417.00	0.022063199430704
418.00	0.021889999508858
419.00	0.019942600280046
420.00	0.020480399951339
421.00	0.019531600177288
422.00	0.017690299078822
423.00	0.017309799790382
424.00	0.017086699604988
425.00	0.017390299588442
426.00	0.016846500337124
427.00	0.015767300501466
428.00	0.014762399718165
429.00	0.015186799690127
430.00	0.014677099883556
431.00	0.013832000084221
432.00	0.013239400461316
433.00	0.012674800120294
434.00	0.012361399829388
435.00	0.012595499865711
436.00	0.012905299663544
437.00	0.010172500275075
438.00	0.0090311300009489
439.00	0.010928500443697
440.00	0.0090920897200704
441.00	0.010038400068879
442.00	0.0086396802216768
443.00	0.0084555502980947
444.00	0.007821430452168
445.00	0.0075482800602913
446.00	0.0080531295388937
447.00	0.0067605501972139
448.00	0.0047911400906742
449.00	0.0059142499230802
450.00	0.0051825898699462
451.00	0.0054984199814498
452.00	0.0049131000414491
453.00	0.0041131400503218
454.00	0.0049484698101878
455.00	0.0058703399263322
456.00	0.0039838901720941
457.00	0.0027181201148778
458.00	0.0040960800834
459.00	0.0037924300413579
460.00	0.0019035299774259
461.00	0.0017401300137863
462.00	0.003537560114637
463.00	0.0017133000073954
464.00	0.0022937499452382
465.00	0.002631519921124
466.00	0.0017803700175136
467.00	0.00078165699960664
468.00	0.001176750054583
469.00	0.00086579599883407
470.00	0.0011340699857101
471.00	0.0016828200314194
472.00	0.00043655800982378
473.00	0.00082677602767944
474.00	0.00024388599558733
475.00	0.00061703397659585
476.00	0.00086823600577191
477.00	0.00083897000877187
478.00	0.00059630197938532
479.00	3.0485700335703E-5
480.00	0.00032193001243286
481.00	8.779919880908E-5
482.00	4.7557699872414E-5
483.00	0.0010682200081646
484.00	0.0020937600638717
485.00	0.0009255480254069
486.00	0.00083043298218399
487.00	0.0016462299972773
488.00	0.00073531799716875
489.00	0.0013816199498251
490.00	4.9996699090116E-5
491.00	2.9266400815686E-5
492.00	0.00030973699176684
493.00	0.0008023870177567
494.00	0.00016218400560319
495.00	0.00037680499372073
496.00	0.00089262501569465
497.00	7.1946502430364E-5
498.00	0.000599960971158
499.00	0.00018779300444294
500.00	0.0014328300021589
501.00	0.00041094800690189
502.00	0.00044143400737084
503.00	0.00061337399529293
504.00	0.00076336500933394
505.00	0.00093530502635986
506.00	0.00205840007402
507.00	0.0019023099448532
508.00	0.00097920396365225
509.00	0.0010962700471282
510.00	0.001137729967013
511.00	0.0013962499797344
512.00	0.00082189700333402
513.00	0.0010974899632856
514.00	0.00039265799568966
515.00	0.0011133400257677
516.00	0.0027864000294358
517.00	0.0025278800167143
518.00	0.0030485698953271
519.00	0.0034717400558293
520.00	0.0023022899404168
521.00	0.0032668700441718
522.00	0.0034497699234635
523.00	0.0036985499318689
524.00	0.004793600179255
525.00	0.0045119100250304
526.00	0.0061800801195204
