wl	%T
575.00	0.034994300454855
576.00	0.038430999964476
577.00	0.043890699744225
578.00	0.051559299230576
579.00	0.059309799224138
580.00	0.069206401705742
581.00	0.08035060018301
582.00	0.09332449734211
583.00	0.10757700353861
584.00	0.12391799688339
585.00	0.14138799905777
586.00	0.16213800013065
587.00	0.18773700296879
588.00	0.21528699994087
589.00	0.24558599293232
590.00	0.27717098593712
591.00	0.31077799201012
592.00	0.34663799405098
593.00	0.38527101278305
594.00	0.42722100019455
595.00	0.47108000516891
596.00	0.51724898815155
597.00	0.56132102012634
598.00	0.60500299930573
599.00	0.65156102180481
600.00	0.69484001398087
601.00	0.74011099338531
602.00	0.7790179848671
603.00	0.813492000103
604.00	0.84980499744415
605.00	0.8851820230484
606.00	0.91963601112366
607.00	0.95125699043274
608.00	0.96623599529266
609.00	0.98041301965714
610.00	0.98812001943588
611.00	0.99499702453613
612.00	0.99921000003815
613.00	0.99794101715088
614.00	1
615.00	0.99253100156784
616.00	0.97793298959732
617.00	0.96700799465179
618.00	0.94888800382614
619.00	0.92970299720764
620.00	0.91158199310303
621.00	0.89113700389862
622.00	0.86337500810623
623.00	0.84291899204254
624.00	0.81874299049377
625.00	0.792436003685
626.00	0.76897001266479
627.00	0.74779498577118
628.00	0.72244000434875
629.00	0.70125299692154
630.00	0.6730660200119
631.00	0.65064197778702
632.00	0.6257129907608
633.00	0.59614199399948
634.00	0.58054000139236
635.00	0.55623400211334
636.00	0.53508800268173
637.00	0.51862502098083
638.00	0.50112098455429
639.00	0.48567399382591
640.00	0.46946001052856
641.00	0.45389598608017
642.00	0.43963399529457
643.00	0.42498201131821
644.00	0.41028699278831
645.00	0.40092200040817
646.00	0.3904510140419
647.00	0.38013899326324
648.00	0.37004101276398
649.00	0.35991701483727
650.00	0.35159999132156
651.00	0.34371700882912
652.00	0.33710300922394
653.00	0.33364099264145
654.00	0.3269219994545
655.00	0.32790198922157
656.00	0.32080098986626
657.00	0.3201769888401
658.00	0.31848698854446
659.00	0.3130330145359
660.00	0.31207001209259
661.00	0.31236100196838
662.00	0.31004399061203
663.00	0.31160700321198
664.00	0.31396299600601
665.00	0.30872601270676
666.00	0.30547899007797
667.00	0.30101498961449
668.00	0.30103999376297
669.00	0.29809901118279
670.00	0.29699400067329
671.00	0.29234299063683
672.00	0.28619700670242
673.00	0.28439798951149
674.00	0.2814570069313
675.00	0.2763560116291
676.00	0.27223199605942
677.00	0.2633750140667
678.00	0.2599849998951
679.00	0.25496700406075
680.00	0.24727000296116
681.00	0.24484500288963
682.00	0.24006199836731
683.00	0.23431800305843
684.00	0.22684599459171
685.00	0.22030000388622
686.00	0.21747200191021
687.00	0.20753000676632
688.00	0.20267300307751
689.00	0.19798900187016
690.00	0.18987399339676
691.00	0.18269500136375
692.00	0.17787399888039
693.00	0.17309699952602
694.00	0.16678500175476
695.00	0.16177399456501
696.00	0.15701200067997
697.00	0.15089899301529
698.00	0.14302299916744
699.00	0.13959799706936
700.00	0.13567200303078
701.00	0.12957799434662
702.00	0.12559799849987
703.00	0.11769100278616
704.00	0.11458700150251
705.00	0.10824000090361
706.00	0.10282699763775
707.00	0.10194800049067
708.00	0.097633302211761
709.00	0.094448499381542
710.00	0.090873003005981
711.00	0.0859365016222
712.00	0.083860203623772
713.00	0.080512501299381
714.00	0.079736702144146
715.00	0.077427998185158
716.00	0.075640499591827
717.00	0.07391320168972
718.00	0.073316097259521
719.00	0.071161799132824
720.00	0.06999459862709
721.00	0.068167001008987
722.00	0.066813603043556
723.00	0.065330296754837
724.00	0.064411900937557
725.00	0.061287399381399
726.00	0.060796100646257
727.00	0.059211801737547
728.00	0.058170799165964
729.00	0.055204000324011
730.00	0.05660979822278
731.00	0.052821699529886
732.00	0.052910801023245
733.00	0.051350198686123
734.00	0.049429599195719
735.00	0.050455801188946
736.00	0.047729600220919
737.00	0.047373201698065
738.00	0.045849200338125
739.00	0.046162698417902
740.00	0.045335300266743
741.00	0.044443499296904
742.00	0.043418601155281
743.00	0.041380099952221
744.00	0.041868198662996
745.00	0.041207801550627
746.00	0.039596699178219
747.00	0.038435500115156
748.00	0.037488400936127
749.00	0.039280500262976
750.00	0.036747701466084
