wl	%T
610.00	0.0054478300735354
611.00	0.0060785501264036
612.00	0.007262600120157
613.00	0.00849824026227
614.00	0.009548650123179
615.00	0.010222700424492
616.00	0.011793700046837
617.00	0.013686999678612
618.00	0.015556899830699
619.00	0.017854599282146
620.00	0.020568599924445
621.00	0.024982400238514
622.00	0.028253199532628
623.00	0.032291900366545
624.00	0.037192299962044
625.00	0.04298359900713
626.00	0.0502226985991
627.00	0.057608399540186
628.00	0.066119596362114
629.00	0.07491210103035
630.00	0.090445503592491
631.00	0.10568600147963
632.00	0.12215700000525
633.00	0.13939000666142
634.00	0.16090300679207
635.00	0.18370500206947
636.00	0.20662400126457
637.00	0.2328840047121
638.00	0.26166498661041
639.00	0.29015201330185
640.00	0.32227399945259
641.00	0.35779601335526
642.00	0.39261400699615
643.00	0.42819499969482
644.00	0.46664699912071
645.00	0.50486499071121
646.00	0.54525202512741
647.00	0.58552199602127
648.00	0.63071501255035
649.00	0.66764402389526
650.00	0.70574402809143
651.00	0.7426729798317
652.00	0.78135997056961
653.00	0.82180500030518
654.00	0.85638898611069
655.00	0.88335299491882
656.00	0.90973001718521
657.00	0.94021099805832
658.00	0.95779597759247
659.00	0.96951901912689
660.00	0.98593199253082
661.00	0.99238002300262
662.00	1
663.00	0.98886299133301
664.00	0.98182898759842
665.00	0.97538101673126
666.00	0.96307200193405
667.00	0.93962502479553
668.00	0.92145401239395
669.00	0.89390397071838
670.00	0.86869901418686
671.00	0.85521697998047
672.00	0.82766699790955
673.00	0.79835897684097
674.00	0.77139502763748
675.00	0.74501800537109
676.00	0.71219199895859
677.00	0.68757301568985
678.00	0.65709298849106
679.00	0.62602597475052
680.00	0.59730398654938
681.00	0.57127797603607
682.00	0.54513502120972
683.00	0.52063298225403
684.00	0.49536898732185
685.00	0.46981200575829
686.00	0.44976601004601
687.00	0.43071499466896
688.00	0.41365799307823
689.00	0.39255601167679
690.00	0.37696400284767
691.00	0.36236798763275
692.00	0.35082098841667
693.00	0.33563899993896
694.00	0.32614299654961
695.00	0.31354001164436
696.00	0.30386900901794
697.00	0.2967169880867
698.00	0.28815901279449
699.00	0.27796000242233
700.00	0.27127799391747
701.00	0.26688200235367
702.00	0.25709301233292
703.00	0.25146499276161
704.00	0.24847599864006
705.00	0.23939000070095
706.00	0.23827700316906
707.00	0.23153600096703
708.00	0.2304809987545
709.00	0.2245599925518
710.00	0.21383400261402
711.00	0.21430200338364
712.00	0.21535800397396
713.00	0.21576799452305
714.00	0.20580300688744
715.00	0.20486499369144
716.00	0.20439599454403
717.00	0.20111399888992
718.00	0.19865199923515
719.00	0.19150100648403
720.00	0.18763199448586
721.00	0.18622499704361
722.00	0.17842899262905
723.00	0.17872199416161
724.00	0.17848800122738
725.00	0.17432600259781
726.00	0.17045700550079
727.00	0.17004700005054
728.00	0.16565099358559
729.00	0.16289600729942
730.00	0.15920299291611
731.00	0.16061000525951
732.00	0.15721000730991
733.00	0.15199300646782
734.00	0.14835900068283
735.00	0.14566199481487
736.00	0.14308300614357
737.00	0.13915599882603
738.00	0.13669399917126
739.00	0.13135999441147
740.00	0.12491200119257
741.00	0.12432599812746
742.00	0.12133599817753
743.00	0.11459600180387
744.00	0.11271999776363
745.00	0.11230900138617
746.00	0.10779599845409
747.00	0.10000000149012
748.00	0.099062100052834
749.00	0.095603801310062
750.00	0.090855799615383
751.00	0.089155897498131
752.00	0.086166501045227
753.00	0.085404500365257
754.00	0.078780800104141
755.00	0.075322397053242
756.00	0.073798403143883
757.00	0.06951929628849
758.00	0.067409098148346
759.00	0.068522900342941
760.00	0.061664700508118
761.00	0.063950799405575
762.00	0.059495899826288
763.00	0.057532198727131
764.00	0.056477099657059
765.00	0.055363401770592
766.00	0.051195800304413
767.00	0.049372799694538
768.00	0.050451301038265
769.00	0.048200499266386
770.00	0.045527499169111
771.00	0.0437983982265
772.00	0.043095000088215
773.00	0.04144199937582
774.00	0.043007001280785
775.00	0.040005899965763
776.00	0.039267301559448
777.00	0.037690501660109
778.00	0.038223899900913
779.00	0.037825301289558
780.00	0.038698699325323
781.00	0.035920299589634
782.00	0.035808898508549
783.00	0.032497100532055
784.00	0.031101999804378
785.00	0.032901499420404
786.00	0.030873399227858
787.00	0.029847599565983
788.00	0.030152399092913
789.00	0.028593199327588
790.00	0.025838200002909
791.00	0.025978900492191
792.00	0.026142999529839
793.00	0.026799499988556
794.00	0.024912100285292
795.00	0.023780800402164
796.00	0.024097299203277
797.00	0.023411499336362
798.00	0.023599099367857
799.00	0.022819500416517
800.00	0.022303599864244
