wl	%T
602.00	0.03999999910593
603.00	0.03999999910593
604.00	0.03999999910593
605.00	0.03999999910593
606.00	0.03999999910593
607.00	0.050000000745058
608.00	0.050000000745058
609.00	0.050000000745058
610.00	0.050000000745058
611.00	0.050000000745058
612.00	0.050000000745058
613.00	0.050000000745058
614.00	0.050000000745058
615.00	0.059999998658895
616.00	0.059999998658895
617.00	0.059999998658895
618.00	0.059999998658895
619.00	0.059999998658895
620.00	0.059999998658895
621.00	0.059999998658895
622.00	0.070000000298023
623.00	0.070000000298023
624.00	0.070000000298023
625.00	0.070000000298023
626.00	0.070000000298023
627.00	0.070000000298023
628.00	0.070000000298023
629.00	0.079999998211861
630.00	0.079999998211861
631.00	0.079999998211861
632.00	0.079999998211861
633.00	0.079999998211861
634.00	0.079999998211861
635.00	0.090000003576279
636.00	0.090000003576279
637.00	0.090000003576279
638.00	0.090000003576279
639.00	0.090000003576279
640.00	0.090000003576279
641.00	0.10000000149012
642.00	0.10000000149012
643.00	0.10000000149012
644.00	0.10000000149012
645.00	0.10000000149012
646.00	0.10999999940395
647.00	0.10999999940395
648.00	0.10999999940395
649.00	0.10999999940395
650.00	0.10999999940395
651.00	0.11999999731779
652.00	0.11999999731779
653.00	0.11999999731779
654.00	0.11999999731779
655.00	0.12999999523163
656.00	0.12999999523163
657.00	0.12999999523163
658.00	0.12999999523163
659.00	0.14000000059605
660.00	0.14000000059605
661.00	0.14000000059605
662.00	0.15000000596046
663.00	0.15000000596046
664.00	0.15000000596046
665.00	0.15999999642372
666.00	0.15999999642372
667.00	0.15999999642372
668.00	0.17000000178814
669.00	0.17000000178814
670.00	0.17000000178814
671.00	0.18000000715256
672.00	0.18000000715256
673.00	0.18999999761581
674.00	0.18999999761581
675.00	0.20000000298023
676.00	0.20000000298023
677.00	0.20999999344349
678.00	0.20999999344349
679.00	0.21999999880791
680.00	0.21999999880791
681.00	0.23000000417233
682.00	0.23000000417233
683.00	0.23999999463558
684.00	0.23999999463558
685.00	0.25
686.00	0.25
687.00	0.25999999046326
688.00	0.25999999046326
689.00	0.27000001072884
690.00	0.27000001072884
691.00	0.28000000119209
692.00	0.28000000119209
693.00	0.28000000119209
694.00	0.28999999165535
695.00	0.28999999165535
696.00	0.30000001192093
697.00	0.30000001192093
698.00	0.30000001192093
699.00	0.31000000238419
700.00	0.31000000238419
701.00	0.31000000238419
702.00	0.31000000238419
703.00	0.31999999284744
704.00	0.31999999284744
705.00	0.31999999284744
706.00	0.31999999284744
707.00	0.31999999284744
708.00	0.31999999284744
709.00	0.31999999284744
710.00	0.31999999284744
711.00	0.31999999284744
712.00	0.31999999284744
713.00	0.31999999284744
714.00	0.33000001311302
715.00	0.33000001311302
716.00	0.33000001311302
717.00	0.33000001311302
718.00	0.33000001311302
719.00	0.33000001311302
720.00	0.34000000357628
721.00	0.34000000357628
722.00	0.34000000357628
723.00	0.34000000357628
724.00	0.34999999403954
725.00	0.34999999403954
726.00	0.36000001430511
727.00	0.36000001430511
728.00	0.37000000476837
729.00	0.37999999523163
730.00	0.37999999523163
731.00	0.38999998569489
732.00	0.40000000596046
733.00	0.40999999642372
734.00	0.41999998688698
735.00	0.43000000715256
736.00	0.43999999761581
737.00	0.44999998807907
738.00	0.46000000834465
739.00	0.47999998927116
740.00	0.49000000953674
741.00	0.5
742.00	0.51999998092651
743.00	0.52999997138977
744.00	0.55000001192093
745.00	0.56999999284744
746.00	0.5799999833107
747.00	0.60000002384186
748.00	0.62000000476837
749.00	0.63999998569489
750.00	0.66000002622604
751.00	0.68000000715256
752.00	0.69999998807907
753.00	0.72000002861023
754.00	0.74000000953674
755.00	0.75999999046326
756.00	0.79000002145767
757.00	0.81000000238419
758.00	0.8299999833107
759.00	0.85000002384186
760.00	0.87000000476837
761.00	0.88999998569489
762.00	0.91000002622604
763.00	0.93000000715256
764.00	0.94999998807907
765.00	0.95999997854233
766.00	0.97000002861023
767.00	0.99000000953674
768.00	0.99000000953674
769.00	1
770.00	1
771.00	1
772.00	1
773.00	0.99000000953674
774.00	0.98000001907349
775.00	0.95999997854233
776.00	0.94999998807907
777.00	0.93000000715256
778.00	0.89999997615814
779.00	0.87999999523163
780.00	0.85000002384186
781.00	0.81999999284744
782.00	0.79000002145767
783.00	0.75
784.00	0.72000002861023
785.00	0.68000000715256
786.00	0.63999998569489
787.00	0.61000001430511
788.00	0.56999999284744
789.00	0.52999997138977
790.00	0.5
791.00	0.46000000834465
792.00	0.43000000715256
793.00	0.40000000596046
794.00	0.37000000476837
795.00	0.34000000357628
796.00	0.31000000238419
797.00	0.28000000119209
798.00	0.25999999046326
799.00	0.23999999463558
800.00	0.21999999880791
801.00	0.20000000298023
802.00	0.18000000715256
803.00	0.15999999642372
804.00	0.15000000596046
805.00	0.12999999523163
806.00	0.11999999731779
807.00	0.10999999940395
808.00	0.10000000149012
809.00	0.090000003576279
810.00	0.079999998211861
811.00	0.070000000298023
812.00	0.070000000298023
813.00	0.059999998658895
814.00	0.059999998658895
815.00	0.050000000745058
816.00	0.050000000745058
817.00	0.03999999910593
818.00	0.03999999910593
819.00	0.03999999910593
820.00	0.029999999329448
821.00	0.029999999329448
822.00	0.029999999329448
823.00	0.029999999329448
824.00	0.019999999552965
825.00	0.019999999552965
826.00	0.019999999552965
827.00	0.019999999552965
828.00	0.019999999552965
829.00	0.019999999552965
830.00	0.019999999552965
831.00	0.019999999552965
832.00	0.0099999997764826
833.00	0.0099999997764826
834.00	0.0099999997764826
835.00	0.0099999997764826
836.00	0.0099999997764826
837.00	0.0099999997764826
