wl	%T
300.00	0.93550997972488
301.00	0.95926702022552
302.00	0.98028600215912
303.00	0.99350500106812
304.00	0.99974298477173
305.00	1
306.00	0.99241298437119
307.00	0.97900700569153
308.00	0.96016901731491
309.00	0.93183201551437
310.00	0.9016900062561
311.00	0.86971598863602
312.00	0.83502000570297
313.00	0.8005930185318
314.00	0.76756602525711
315.00	0.73781400918961
316.00	0.70888501405716
317.00	0.68403798341751
318.00	0.65927201509476
319.00	0.63782298564911
320.00	0.61716502904892
321.00	0.59806001186371
322.00	0.58051598072052
323.00	0.56516897678375
324.00	0.55037301778793
325.00	0.53625297546387
326.00	0.52497297525406
327.00	0.51410102844238
328.00	0.50437200069427
329.00	0.49387601017952
330.00	0.48317700624466
331.00	0.47635799646378
332.00	0.46948701143265
333.00	0.4616180062294
334.00	0.45544698834419
335.00	0.44930100440979
336.00	0.44168999791145
337.00	0.43386098742485
338.00	0.42581701278687
339.00	0.41610100865364
340.00	0.405591994524
341.00	0.39412400126457
342.00	0.38100001215935
343.00	0.36640799045563
344.00	0.35103398561478
345.00	0.33318099379539
346.00	0.31511199474335
347.00	0.29511401057243
348.00	0.27439099550247
349.00	0.25432699918747
350.00	0.2350320070982
351.00	0.21602000296116
352.00	0.19904200732708
353.00	0.18284699320793
354.00	0.16858999431133
355.00	0.15663999319077
356.00	0.1465460062027
357.00	0.13691200315952
358.00	0.13012200593948
359.00	0.12395100295544
360.00	0.11815699934959
361.00	0.11377800256014
362.00	0.10997799783945
363.00	0.1059750020504
364.00	0.10350999981165
365.00	0.099777698516846
366.00	0.096718996763229
367.00	0.093849003314972
368.00	0.090856298804283
369.00	0.087758496403694
370.00	0.085265800356865
371.00	0.082382299005985
372.00	0.079200997948647
373.00	0.077059902250767
374.00	0.07451319694519
375.00	0.071818396449089
376.00	0.069701500236988
377.00	0.067047096788883
378.00	0.064352199435234
379.00	0.061832498759031
380.00	0.059422001242638
381.00	0.056120701134205
382.00	0.055445700883865
383.00	0.051538098603487
384.00	0.049341801553965
385.00	0.048211298882961
386.00	0.04636399820447
387.00	0.044315800070763
388.00	0.042781099677086
389.00	0.040638700127602
390.00	0.039276398718357
391.00	0.037404801696539
392.00	0.036043900996447
393.00	0.034722100943327
394.00	0.033402901142836
395.00	0.031771201640368
396.00	0.030856300145388
397.00	0.029481900855899
398.00	0.02849829941988
399.00	0.027445899322629
400.00	0.026544500142336
401.00	0.025264399126172
402.00	0.02514179982245
403.00	0.024186499416828
404.00	0.023539699614048
405.00	0.022704299539328
406.00	0.022515699267387
407.00	0.021611500531435
408.00	0.021559000015259
409.00	0.020749200135469
410.00	0.020804399624467
411.00	0.020575400441885
412.00	0.020331500098109
413.00	0.019942099228501
414.00	0.020063299685717
415.00	0.019590400159359
416.00	0.019901599735022
417.00	0.019416600465775
418.00	0.019630799070001
419.00	0.019307399168611
420.00	0.019496100023389
421.00	0.019859900698066
422.00	0.019469099119306
423.00	0.019846400246024
424.00	0.019239999353886
425.00	0.020048499107361
426.00	0.020022900775075
427.00	0.020346300676465
428.00	0.020601000636816
429.00	0.02050800062716
430.00	0.020560499280691
431.00	0.021476799622178
432.00	0.02158460021019
433.00	0.021882399916649
434.00	0.022515699267387
435.00	0.022569600492716
436.00	0.022987300530076
437.00	0.023417100310326
438.00	0.023997800424695
439.00	0.024306399747729
440.00	0.024833299219608
441.00	0.025087900459766
442.00	0.025411300361156
443.00	0.026638800278306
444.00	0.027245199307799
445.00	0.028121000155807
446.00	0.029064200818539
447.00	0.029939999803901
448.00	0.030640700832009
449.00	0.031757701188326
450.00	0.03214979916811
451.00	0.03318740054965
452.00	0.033765401691198
453.00	0.034627798944712
454.00	0.035705700516701
455.00	0.036716300994158
456.00	0.037526100873947
457.00	0.038698401302099
458.00	0.040246598422527
459.00	0.040867801755667
460.00	0.042363401502371
461.00	0.043520800769329
462.00	0.044829200953245
463.00	0.046163201332092
464.00	0.047416299581528
465.00	0.04870979860425
466.00	0.050542298704386
467.00	0.051874998956919
468.00	0.053208898752928
469.00	0.054705899208784
470.00	0.056268900632858
471.00	0.057884499430656
472.00	0.059218499809504
473.00	0.061414800584316
474.00	0.062748797237873
475.00	0.064850799739361
476.00	0.066656298935413
477.00	0.068677499890327
478.00	0.07042919844389
479.00	0.072140403091908
480.00	0.07367780059576
481.00	0.075589798390865
482.00	0.077477596700191
483.00	0.079256199300289
484.00	0.081181697547436
485.00	0.083041198551655
486.00	0.084981501102448
487.00	0.087152197957039
488.00	0.089456297457218
489.00	0.091206602752209
490.00	0.093471698462963
491.00	0.095587201416492
492.00	0.097635298967361
493.00	0.099803298711777
494.00	0.10209400206804
495.00	0.10397999733686
496.00	0.10662300139666
497.00	0.10875199735165
498.00	0.11094799637794
499.00	0.11346799880266
500.00	0.11575700342655
501.00	0.11822299659252
502.00	0.1204190030694
503.00	0.12293999642134
504.00	0.12541800737381
505.00	0.12768299877644
506.00	0.13021500408649
507.00	0.13230499625206
508.00	0.13455399870872
509.00	0.13637299835682
510.00	0.13813799619675
511.00	0.14001099765301
512.00	0.14174999296665
513.00	0.14327199757099
514.00	0.14494200050831
515.00	0.14647799730301
516.00	0.1479620039463
517.00	0.1491210013628
518.00	0.1507779955864
519.00	0.15192300081253
520.00	0.15317499637604
521.00	0.1543350070715
522.00	0.15549400448799
523.00	0.15649099647999
524.00	0.15721899271011
525.00	0.15813499689102
526.00	0.15886099636555
527.00	0.15946799516678
528.00	0.16011600196362
529.00	0.16084200143814
530.00	0.16136799752712
531.00	0.16162399947643
532.00	0.16242000460625
